Reporte_CPL_Google - PBI TOTAL
"April 1, 2025 - April 15, 2025"
Account name,Customer ID,Campaign,Landing page,Day,Clicks,Impr.,Currency code,Cost,Conversions
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/administracion-de-empresas/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,21,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/administracion-de-hoteles-y-restaurantes/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,5,42,USD,1.96,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/administracion-de-negocios-internacionales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-neg-internacional,2025-04-04,0,822,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/administracion-de-negocios-internacionales/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,95,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/administracion-logistica/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,34,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/ciberseguridad/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,7,114,USD,3.53,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/computacion-e-informatica/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-computacion-informatica,2025-04-04,8,"1,446",USD,3.10,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/computacion-e-informatica/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,13,242,USD,9.65,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/comunicacion-audiovisual/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,7,137,USD,6.07,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/contabilidad/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,1,9,USD,1.78,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/diseno-de-interiores/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,11,184,USD,9.52,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/diseno-de-modas/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,22,200,USD,15.00,3.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/diseno-grafico/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-diseno-grafico,2025-04-04,0,"1,149",USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/diseno-grafico/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,5,158,USD,5.17,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/enfermeria/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-enfermeria,2025-04-04,4,814,USD,2.42,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/enfermeria/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,1,87,USD,1.80,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/fisioterapia-y-rehabilitacion/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,85,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/gastronomia-y-gestion-culinaria/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-gastronomia,2025-04-04,5,"1,194",USD,1.49,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/gastronomia-y-gestion-culinaria/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,18,222,USD,15.24,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/gracias-por-inscribirte/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,8,45,USD,32.50,6.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/marketing/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,2,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/periodismo-audiovisual/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,1,29,USD,1.50,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/publicidad-y-marketing-digital/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,6,118,USD,6.32,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/redes-y-seguridad-informatica/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,2,24,USD,1.69,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-ate/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,1,63,USD,0.31,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-cantuarias/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,7,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-independencia/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,7,17,USD,4.25,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-san-juan-de-lurigancho/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,2,25,USD,1.06,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-surco/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,6,43,USD,3.63,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-ventanilla/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,3,43,USD,1.48,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/sede-villa-el-salvador/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,16,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/tecnica-en-farmacia?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=extension-sitio-farmacia,2025-04-04,1,955,USD,0.37,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/tecnica-en-farmacia/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,37,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general,https://carrera.sise.edu.pe/whatsapp-general/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-general&utm_content=senales_dinamico,2025-04-04,0,5,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/?utm_contentP=recursos_semipresenciales-en-virtuales_test{ignore}&utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,11,73,USD,1.97,2.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_semipresenciales-en-virtuales_test,2025-04-04,0,61,USD,0.08,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_semipresenciales-en-virtuales_test{ignore}&utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,3,89,USD,5.22,0.50
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/ciberseguridad/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,2,8,USD,0.69,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/diseno-de-interiores/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,6,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-administracion-bancaria-y-financiera/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,2,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-administracion-de-negocios-internacionales/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,1,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-ciberseguridad/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,1,1,USD,0.14,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-computacion-e-informatica/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,7,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-contabilidad/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,1,6,USD,0.35,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-publicidad-y-marketing-digital/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,6,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales-secretariado-ejecutivo/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,9,46,USD,3.86,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=img_recursos_11-feb-2025_bbdd_imagenes,2025-04-04,2,582,USD,0.80,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=img_recursos_11-feb-2025_bbdd_imagenes{ignore}&utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,"2,771","83,675",USD,213.63,169.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=vid_recursos_11-feb-2025_bbdd_video,2025-04-04,4,337,USD,0.55,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=vid_recursos_11-feb-2025_bbdd_video{ignore}&utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,197,"6,153",USD,16.22,16.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales,https://carrera.sise.edu.pe/virtuales/{ignore}?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_carreras-virtuales&utm_content=senales_dinamico-carreras-virtuales,2025-04-04,0,3,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/administracion-de-empresas/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=extension-sitio-admin-de-empresas,2025-04-04,0,191,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/administracion-de-empresas/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=senales_admin-de-empresas_genericos-2,2025-04-04,91,"3,707",USD,41.11,6.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/administracion-de-negocios-internacionales/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=extension-sitio-negocios-internacionales,2025-04-04,0,179,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/administracion-logistica/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=extension-sitio-admin-logistica,2025-04-04,2,227,USD,0.62,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/administracion-logistica/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=senales_admin-de-logistica,2025-04-04,24,943,USD,12.42,1.50
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios,https://carrera.sise.edu.pe/marketing/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_gestion-negocios&utm_content=extension-sitio-marketing,2025-04-04,0,167,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras,https://carrera.sise.edu.pe/ciberseguridad/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras&utm_content=extension-sitio-ciberseguridad,2025-04-04,0,30,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras,https://carrera.sise.edu.pe/diseno-de-interiores/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras&utm_content=extension-sitio-diseno-interiores,2025-04-04,0,29,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras,https://carrera.sise.edu.pe/publicidad-y-marketing-digital/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras&utm_content=extension-sitio-marketing-digital,2025-04-04,0,41,USD,0.00,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras,https://carrera.sise.edu.pe/virtuales-ciberseguridad/?utm_source=google&utm_medium=pmax&utm_campaign=nuevas-carreras_conversiones&utm_content=ppl_intereses__ciberseguridad,2025-04-04,349,"7,566",USD,50.27,21.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_nuevas-carreras,https://carrera.sise.edu.pe/virtuales-publicidad-y-marketing-digital/?utm_source=google&utm_medium=pmax&utm_campaign=nuevas-carreras_conversiones&utm_content=ppl_intereses__publicidad,2025-04-04,18,350,USD,3.10,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/enfermeria/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=extension-sitio-enfermeria,2025-04-04,1,201,USD,0.20,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/enfermeria/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=senales_enfermeria-10-oct-24-mas-info-sin-videos,2025-04-04,67,"5,362",USD,21.28,1.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/fisioterapia-y-rehabilitacion/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=extension-sitio-fisioterapia,2025-04-04,1,221,USD,0.43,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/fisioterapia-y-rehabilitacion/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=senales_fisioterapia-10-oct-24-mas-info,2025-04-04,232,"8,347",USD,16.65,0.82
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/tecnica-en-farmacia?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=extension-sitio-farmacia,2025-04-04,1,299,USD,0.82,0.00
SISE_CARRERAS_SEARCH_GADS,342-718-7080,SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud,https://carrera.sise.edu.pe/tecnica-en-farmacia/?utm_source=google&utm_medium=pmax-paid&utm_campaign=SIS-Pre_google_pmax_aon_2025_1_conversiones_subasta_salud&utm_content=senales_farmacia-pmax,2025-04-04,182,"11,650",USD,18.56,2.00
